"用例编号","用例标题","所属模块","相关需求","前置条件","步骤","预期结果","优先级","用例类型"
"160414","验证编辑复合指标-修改为空默认值触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在普通模式下--即席查询复合指标：JX_Fuhe_01，维度列：订单/用户ID（选中），订单/消费城市（选中），订单/消费级别（未选中），订单/消费日期（未选中）；公式：index_01+index_02，关联方式：inner join，精度：2，为空默认值：111，选中四舍五入，index_01过程指标详情：为空默认值：空，维度过滤：空，结果过滤：空

2、用JX_Fuhe_01 创建即席查询复合指标：jx_fuhe_02（已发布状态），维度列：订单/用户ID，订单/消费城市

3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，聚合方式：求和

4、用jx_fuhe_02 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_03，维度列：订单/用户ID

5、用jx_fuhe_02 + jx_fuhe_03 创建下游即席查询复合指标（未发布）：jx_fuhe_04，维度列：订单/用户ID

6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑JX_Fuhe_01指标，为空默认值：222，其他信息不变化，点击保存并发布
3. 点击发布并更新下游指标
4. JX_Fuhe_01指标发布审批通过后，指标定义列表页面查看JX_Fuhe_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_02，jx_fuhe_03，jx_fuhe_04
3. 关闭弹窗，跳转到指标定义列表页面，JX_Fuhe_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/发布中/已发布；jx_fuhe_04：等待更新/更新中/已更新
5. $jx_fuhe_02$：已发布、$jx_fuhe_03$：已发布、$jx_fuhe_04$：已更新。
JX_Fuhe_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$
6. 基本属性-技术信息-SQL 语句中引用的复合指标JX_Fuhe_01计算逻辑正确，版本变更记录：jx_fuhe_02发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_03发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_04不发布新版本，当前版本对比中，当前版本SQL语句展示正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确）","2","功能测试"
"160413","验证编辑复合指标-修改四舍五入触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在普通模式下--即席查询复合指标：JX_Fuhe_01，维度列：订单/用户ID（选中），订单/消费城市（选中），订单/消费级别（未选中），订单/消费日期（未选中）；公式：index_01+index_02，关联方式：inner join，精度：2，为空默认值：111，选中四舍五入，index_01过程指标详情：为空默认值：空，维度过滤：空，结果过滤：空

2、用JX_Fuhe_01 创建即席查询复合指标：jx_fuhe_02（已发布状态），维度列：订单/用户ID，订单/消费城市

3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，聚合方式：求和

4、用jx_fuhe_02 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_03，维度列：订单/用户ID

5、用jx_fuhe_02 + jx_fuhe_03 创建下游即席查询复合指标（未发布）：jx_fuhe_04，维度列：订单/用户ID

6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑JX_Fuhe_01指标，取消选中：四舍五入，其他信息不变化，点击保存并发布
3. 点击发布并更新下游指标
4. JX_Fuhe_01指标发布审批通过后，指标定义列表页面查看JX_Fuhe_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_02，jx_fuhe_03，jx_fuhe_04
3. 关闭弹窗，跳转到指标定义列表页面，JX_Fuhe_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/发布中/已发布；jx_fuhe_04：等待更新/更新中/已更新
5. $jx_fuhe_02$：已发布、$jx_fuhe_03$：已发布、$jx_fuhe_04$：已更新。
JX_Fuhe_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$
6. 基本属性-技术信息-SQL 语句中引用的复合指标JX_Fuhe_01计算逻辑正确，版本变更记录：jx_fuhe_02发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确--floor），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_03发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确--floor），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_04不发布新版本，当前版本对比中，当前版本SQL语句展示正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确--floor）","2","功能测试"
"160412","验证编辑复合指标-修改过程指标为空默认值触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在普通模式下--即席查询复合指标：JX_Fuhe_01，维度列：订单/用户ID（选中），订单/消费城市（选中），订单/消费级别（未选中），订单/消费日期（未选中）；公式：index_01+index_02，关联方式：inner join，精度：2，为空默认值：111，选中四舍五入，index_01过程指标详情：为空默认值：空，维度过滤：空，结果过滤：空

2、用JX_Fuhe_01 创建即席查询复合指标：jx_fuhe_02（已发布状态），维度列：订单/用户ID，订单/消费城市

3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，聚合方式：求和

4、用jx_fuhe_02 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_03，维度列：订单/用户ID

5、用jx_fuhe_02 + jx_fuhe_03 创建下游即席查询复合指标（未发布）：jx_fuhe_04，维度列：订单/用户ID

6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑JX_Fuhe_01指标，设置公式中的指标index_01 为空默认值：111，其他信息不变化，点击保存并发布
3. 点击发布并更新下游指标
4. JX_Fuhe_01指标发布审批通过后，指标定义列表页面查看JX_Fuhe_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_02，jx_fuhe_03，jx_fuhe_04
3. 关闭弹窗，跳转到指标定义列表页面，JX_Fuhe_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/发布中/已发布；jx_fuhe_04：等待更新/更新中/已更新
5. $jx_fuhe_02$：已发布、$jx_fuhe_03$：已发布、$jx_fuhe_04$：已更新。
JX_Fuhe_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$
6. 基本属性-技术信息-SQL 语句中引用的复合指标JX_Fuhe_01计算逻辑正确，版本变更记录：jx_fuhe_02发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_03发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_04不发布新版本，当前版本对比中，当前版本SQL语句展示正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确）","2","功能测试"
"160411","验证编辑复合指标-修改过程指标维度过滤触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在普通模式下--即席查询复合指标：JX_Fuhe_01，维度列：订单/用户ID（选中），订单/消费城市（选中），订单/消费级别（未选中），订单/消费日期（未选中）；公式：index_01+index_02，关联方式：inner join，精度：2，为空默认值：111，选中四舍五入，index_01过程指标详情：为空默认值：空，维度过滤：空，结果过滤：空

2、用JX_Fuhe_01 创建即席查询复合指标：jx_fuhe_02（已发布状态），维度列：订单/用户ID，订单/消费城市

3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，聚合方式：求和

4、用jx_fuhe_02 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_03，维度列：订单/用户ID

5、用jx_fuhe_02 + jx_fuhe_03 创建下游即席查询复合指标（未发布）：jx_fuhe_04，维度列：订单/用户ID

6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑JX_Fuhe_01指标，设置公式中的指标index_01 维度过滤：用户ID 包含 XXX，其他信息不变化，点击保存并发布
3. 点击发布并更新下游指标
4. JX_Fuhe_01指标发布审批通过后，指标定义列表页面查看JX_Fuhe_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_02，jx_fuhe_03，jx_fuhe_04
3. 关闭弹窗，跳转到指标定义列表页面，JX_Fuhe_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/发布中/已发布；jx_fuhe_04：等待更新/更新中/已更新
5. $jx_fuhe_02$：已发布、$jx_fuhe_03$：已发布、$jx_fuhe_04$：已更新。
JX_Fuhe_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$
6. 基本属性-技术信息-SQL 语句中引用的复合指标JX_Fuhe_01计算逻辑正确，版本变更记录：jx_fuhe_02发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_03发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_04不发布新版本，当前版本对比中，当前版本SQL语句展示正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确）","1","功能测试"
"160410","验证编辑复合指标-修改过程指标结果过滤触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在普通模式下--即席查询复合指标：JX_Fuhe_01，维度列：订单/用户ID（选中），订单/消费城市（选中），订单/消费级别（未选中），订单/消费日期（未选中）；公式：index_01+index_02，关联方式：inner join，精度：2，为空默认值：111，选中四舍五入，index_01过程指标详情：为空默认值：空，维度过滤：空，结果过滤：空

2、用JX_Fuhe_01 创建即席查询复合指标：jx_fuhe_02（已发布状态），维度列：订单/用户ID，订单/消费城市

3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，聚合方式：求和

4、用jx_fuhe_02 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_03，维度列：订单/用户ID

5、用jx_fuhe_02 + jx_fuhe_03 创建下游即席查询复合指标（未发布）：jx_fuhe_04，维度列：订单/用户ID

6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑JX_Fuhe_01指标，设置公式中的指标index_01 结果过滤：大于 XXX，其他信息不变化，点击保存并发布
3. 点击发布并更新下游指标
4. JX_Fuhe_01指标发布审批通过后，指标定义列表页面查看JX_Fuhe_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_02，jx_fuhe_03，jx_fuhe_04
3. 关闭弹窗，跳转到指标定义列表页面，JX_Fuhe_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/发布中/已发布；jx_fuhe_04：等待更新/更新中/已更新
5. $jx_fuhe_02$：已发布、$jx_fuhe_03$：已发布、$jx_fuhe_04$：已更新。
JX_Fuhe_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$
6. 基本属性-技术信息-SQL 语句中引用的复合指标JX_Fuhe_01计算逻辑正确，版本变更记录：jx_fuhe_02发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_03发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_04不发布新版本，当前版本对比中，当前版本SQL语句展示正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确）","2","功能测试"
"160409","验证编辑复合指标-普通模式切换到高级模式 触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在普通模式下--即席查询复合指标：JX_Fuhe_01，维度列：订单/用户ID（选中），订单/消费城市（选中），订单/消费级别（未选中），订单/消费日期（未选中）；公式：index_01+index_02，关联方式：inner join，精度：2，为空默认值：111，选中四舍五入，index_01过程指标详情：为空默认值：空，维度过滤：空，结果过滤：空
2、用JX_Fuhe_01 创建即席查询复合指标：jx_fuhe_02（已发布状态），维度列：订单/用户ID，订单/消费城市
3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，聚合方式：求和
4、用jx_fuhe_02 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_03，维度列：订单/用户ID
5、用jx_fuhe_02 + jx_fuhe_03 创建下游即席查询复合指标（未发布）：jx_fuhe_04，维度列：订单/用户ID
6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑JX_Fuhe_01指标，切换到高级模式：拖动index_01到条件中，设置条件结果过滤， 其他信息不变化，点击保存并发布
3. 点击发布并更新下游指标
4. JX_Fuhe_01指标发布审批通过后，指标定义列表页面查看JX_Fuhe_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_02，jx_fuhe_03，jx_fuhe_04
3. 关闭弹窗，跳转到指标定义列表页面，JX_Fuhe_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/发布中/已发布；jx_fuhe_04：等待更新/更新中/已更新
5. $jx_fuhe_02$：已发布、$jx_fuhe_03$：已发布、$jx_fuhe_04$：已更新。
JX_Fuhe_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$
6. 基本属性-技术信息-SQL 语句中引用的复合指标JX_Fuhe_01计算逻辑正确，版本变更记录：jx_fuhe_02发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_03发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_04不发布新版本，当前版本对比中，当前版本SQL语句展示正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确）","1","功能测试"
"160408","验证编辑复合指标-高级模式切换到普通模式 触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在高级模式下--即席查询复合指标：JX_Fuhe_01，维度列：订单/用户ID（选中），订单/消费城市（选中），订单/消费级别（未选中），订单/消费日期（未选中）；条件：index_01，公式：index_01+index_02，关联方式：inner join，精度：2，为空默认值：111，选中四舍五入，index_01过程指标详情：为空默认值：空，维度过滤：空，结果过滤：空
2、用JX_Fuhe_01 创建即席查询复合指标：jx_fuhe_02（已发布状态），维度列：订单/用户ID，订单/消费城市
3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，聚合方式：求和
4、用jx_fuhe_02 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_03，维度列：订单/用户ID
5、用jx_fuhe_02 + jx_fuhe_03 创建下游即席查询复合指标（未发布）：jx_fuhe_04，维度列：订单/用户ID
6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑JX_Fuhe_01指标，切换到普通模式：公式：index_01+index_02，维度选择：订单/用户ID，订单/消费城市， 其他信息不变化，点击保存并发布
3. 点击发布并更新下游指标
4. JX_Fuhe_01指标发布审批通过后，指标定义列表页面查看JX_Fuhe_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_02，jx_fuhe_03，jx_fuhe_04
3. 关闭弹窗，跳转到指标定义列表页面，JX_Fuhe_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/发布中/已发布；jx_fuhe_04：等待更新/更新中/已更新
5. $jx_fuhe_02$：已发布、$jx_fuhe_03$：已发布、$jx_fuhe_04$：已更新。
JX_Fuhe_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$
6. 基本属性-技术信息-SQL 语句中引用的复合指标JX_Fuhe_01计算逻辑正确，版本变更记录：jx_fuhe_02发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_03发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_04不发布新版本，当前版本对比中，当前版本SQL语句展示正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确）","1","功能测试"
"160407","验证编辑复合指标-修改画布公式信息触发联动更新功能","指标开发-指标定义","【指标定义】下游联动更新","1、存在普通模式下--即席查询复合指标：JX_Fuhe_01，维度列：订单/用户ID（选中），订单/消费城市（选中），订单/消费级别（未选中），订单/消费日期（未选中）；公式：index_01+index_02，关联方式：inner join，精度：2，为空默认值：111，选中四舍五入，index_01过程指标详情：为空默认值：空，维度过滤：空，结果过滤：空

2、用JX_Fuhe_01 创建即席查询复合指标：jx_fuhe_02（已发布状态），维度列：订单/用户ID，订单/消费城市

3、创建自定义指标：jx_zdy_01，维度列：订单/用户ID，订单/消费城市，订单/消费级别，聚合方式：求和

4、用jx_fuhe_02 + jx_zdy_01创建下游即席查询复合指标（已发布）：jx_fuhe_03，维度列：订单/用户ID

5、用jx_fuhe_02 + jx_fuhe_03 创建下游即席查询复合指标（未发布）：jx_fuhe_04，维度列：订单/用户ID

6、开启指标审批流程，账号A发布指标要走审批流程","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 账号A登录指标平台，编辑JX_Fuhe_01指标，公式：index_01+index_02+index_03，维度：不变， 其他信息不变化，点击保存并发布
3. 点击发布并更新下游指标
4. JX_Fuhe_01指标发布审批通过后，指标定义列表页面查看JX_Fuhe_01详情-变更记录
5. 查看更新进度
6. 指标定义列表页面，查看$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$详情","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 联动更新弹窗提示：本次更新，下游指标的引用将受影响，发布当前内容会同步更新受影响的下游指标
下游包含如下受影响的指标：jx_fuhe_02，jx_fuhe_03，jx_fuhe_04
3. 关闭弹窗，跳转到指标定义列表页面，JX_Fuhe_01操作状态：发布审批中
4. 最新发布版本记录中的【系统说明】字段中展示更新进度：下游受影响指标更新中（文案支持点击，点击打开更新进展弹窗）
更新进度：jx_fuhe_02：等待更新/发布中/已发布；jx_fuhe_03：等待更新/发布中/已发布；jx_fuhe_04：等待更新/更新中/已更新
5. $jx_fuhe_02$：已发布、$jx_fuhe_03$：已发布、$jx_fuhe_04$：已更新。
JX_Fuhe_01指标的最新发布版本记录中的【系统说明】字段中变更文案：下游受影响指标已更新完成。涉及如下指标：$jx_fuhe_02$、$jx_fuhe_03$、$jx_fuhe_04$
6. 基本属性-技术信息-SQL 语句中引用的复合指标JX_Fuhe_01计算逻辑正确，版本变更记录：jx_fuhe_02发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_03发布新版本，新版本SQL语句正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确），发布说明：引用的上游指标$JX_Fuhe_01$的技术信息更新，系统自动发布；jx_fuhe_04不发布新版本，当前版本对比中，当前版本SQL语句展示正确（语句中引用的复合指标JX_Fuhe_01计算逻辑正确）","2","功能测试"
"160406","验证编辑模型-修改模型名称保存并发布 查看原子指标详情-引用数据模型 功能","指标开发-指标定义","【指标定义】下游联动更新","无","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 编辑模型-修改模型名称，其他信息不调整，保存并发布
3. 进入指标定义列表页面，查看引用该模型的原子指标详情
4. 进入版本变更tab，与当前版本对比
5. 进入指标市场-项目市场-原子指标详情页面，查看基本属性信息","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 模型发布成功，不触发联动更新弹窗
3. 技术信息-数据模型字段展示修改后的模型名称
4. 基本信息-技术信息-当前版本中数据模型字段展示修改后的模型名称，最新发布版本展示：历史模型名称
5. 技术信息-数据模型字段展示修改后的模型名称","2","功能测试"
"160405","验证编辑模型-修改模型名称 保存 查看原子指标详情-引用数据模型 功能","指标开发-指标定义","【指标定义】下游联动更新","无","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 编辑模型-修改模型名称，其他信息不调整，点击保存
3. 进入指标定义列表页面，查看引用该模型的原子指标详情
4. 进入版本变更tab，与当前版本对比
5. 进入指标市场-项目市场-原子指标详情页面，查看基本属性信息
6. 进入编辑原子指标页面
7. 发布模型后，编辑原子指标，信息未调整，保存并发布
8. 进入原子指标详情版本变更tab页面，点击最新发布版本号操作栏 的 与当前版本对比 按钮
9. 进入指标市场-项目市场-原子指标详情页面，查看基本属性信息","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 模型保存成功，不触发联动更新弹窗
3. 技术信息-数据模型字段展示修改前的模型名称
4. 两个版本无差异
5. 技术信息-数据模型字段展示：历史模型名称，点击名称跳转到修改后到模型详情页面
6. 设置技术信息步骤：选中模型展示：修改后的指标名称
7. 原子指标发布成功，系统给出成功反馈，相关页面/数据状态更新为最新
8. 两个版本之前无差异
9. 技术信息-数据模型字段展示：修改后的模型名称","2","功能测试"
"160404","验证编辑模型-修改依赖属性信息 保存并发布 查看下游派生指标详情-依赖属性功能","指标开发-指标定义","【指标定义】下游联动更新","无","1. 进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存
2. 编辑模型-修改依赖属性信息：添加上游离线任务，其他信息不调整，点击保存并发布
3. 进入指标定义列表页面，查看引用该模型-原子-自动生成类型的派生指标详情
4. 进入版本变更tab，点击最新发布版本号操作栏 的与当前版本对比 按钮","1. 成功进入指标定义列表页面，编辑原子指标-指标名称，其他信息不调整，点击保存页面，页面内容正常加载显示，无报错
2. 模型发布成功，不触发联动更新弹窗
3. 调度信息-依赖属性-上游任务列表中展示新增加的离线任务
4. 调度信息-依赖属性-当前版本中上游离线任务字段展示新增加的离线任务","2","功能测试"
